% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 18 5 21 0 0.76 9.50 125.40 109.88 290.00 180.40 164.88 -15.52 4.10 0.49 6.20
2020 8 18 5 51 0 0.77 9.10 129.50 113.98 300.00 177.70 162.18 -15.52 4.60 0.50 6.60
2020 8 18 6 21 0 0.75 8.70 130.30 114.78 340.00 176.30 160.78 -15.52 4.70 0.48 6.90
2020 8 18 6 51 0 0.74 10.50 126.50 110.98 420.00 185.00 169.48 -15.52 4.90 0.47 6.90
2020 8 18 7 21 0 0.66 8.70 123.20 107.68 390.00 180.30 164.78 -15.52 4.70 0.42 6.70
2020 8 18 7 51 0 0.69 10.50 133.40 117.88 370.00 189.10 173.58 -15.52 5.00 0.43 7.50
2020 8 18 8 21 0 0.68 10.00 132.30 116.78 460.00 185.10 169.58 -15.52 5.30 0.43 7.50
2020 8 18 8 51 0 0.71 11.10 136.20 120.68 460.00 176.50 160.98 -15.52 5.60 0.44 8.20
2020 8 18 9 21 0 0.75 12.50 141.00 125.48 570.00 176.10 160.58 -15.52 5.90 0.47 8.60
2020 8 18 9 51 0 0.75 12.50 138.10 122.58 460.00 173.90 158.38 -15.52 6.30 0.46 9.30
2020 8 18 10 21 0 0.78 11.80 148.00 132.48 440.00 160.20 144.68 -15.52 6.80 0.48 9.80
2020 8 18 10 51 0 0.87 10.50 148.80 133.28 410.00 164.90 149.38 -15.52 7.30 0.55 10.50
2020 8 18 11 21 0 0.91 10.50 147.00 131.48 390.00 162.70 147.18 -15.52 6.80 0.54 10.10
2020 8 18 11 51 0 1.00 13.30 147.50 131.98 350.00 174.40 158.88 -15.52 6.80 0.60 10.00
2020 8 18 12 51 0 0.96 11.80 150.60 135.08 440.00 170.50 154.98 -15.52 7.00 0.56 10.40
2020 8 18 13 51 0 1.04 11.80 149.90 134.38 490.00 171.10 155.58 -15.52 7.10 0.60 10.80
2020 8 18 14 51 0 1.13 12.50 150.30 134.78 530.00 163.40 147.88 -15.52 8.60 0.70 11.10
2020 8 18 15 21 0 1.04 13.30 149.10 133.58 490.00 160.40 144.88 -15.52 8.40 0.66 11.00
2020 8 18 17 21 0 0.93 13.30 151.20 135.68 360.00 160.20 144.68 -15.52 7.30 0.58 10.30
2020 8 18 17 51 0 1.13 12.50 154.10 138.58 260.00 164.80 149.28 -15.52 7.80 0.66 11.10
2020 8 18 18 51 0 0.97 12.50 150.70 135.18 140.00 127.80 112.28 -15.52 7.50 0.60 10.60
2020 8 18 19 21 0 0.91 13.30 145.10 129.58 180.00 154.70 139.18 -15.52 6.70 0.55 9.90
2020 8 18 19 51 0 0.96 10.50 144.10 128.58 140.00 129.70 114.18 -15.52 7.20 0.58 10.50
% SIMCOSTA Buoy 14 Station rs4
